alert_id,cloud_provider,alert_type,severity,status,region,service,account_id,resource_id,user,source_ip,dest_ip,timestamp,detected_by,remediation_action,policy_id,policy_name,compliance_standard,is_automated,mfa_enabled,encryption,port,data_volume_mb,num_resources_affected,num_users_affected,external_sharing,alert_description,tags,escalation_required,acknowledged_by,time_to_remediate_min,geo_country,geo_city,alert_correlation_id,threat_intelligence_source,remediation_sla,user_role,device_type,cloud_account_type,alert_suppression_reason,false_positive_reason,linked_ticket_id,historical_alert_count,anomaly_score,cloud_tagging,alert_source,remediation_status,patch_status,vulnerability_cve_id,data_sensitivity,api_endpoint,cloud_subscription_name,alert_escalation_level,incident_priority,alert_age_minutes,user_department,cloud_billing_account,resource_owner,remediation_owner,alert_notes_comments,alert_update_timestamp,alert_closure_reason
ALERT-100029,GCP,Data Exfiltration,Medium,Open,us-west-2,Cloud SQL,f8d27b53-d739-430f-949b-4ffba9a60f0f,ba18ba8d-d249-42ae-b02f-e07823df5777,carriewest@hotmail.com,67.28.196.177,205.133.51.143,2/12/2025 1:48,WIZ Vertex FSOAR,Update Policy,POL-5198,Data Exfiltration Policy,SOC2,TRUE,TRUE,None,8080,27.08,2,5,TRUE,Alert for Data Exfiltration detected in Cloud SQL on GCP,"external,pci",TRUE,,,IN,Bangalore,7978d81d-7597-4da7-982c-f3b71b459164,Internal,8 hours,Manager,Workstation,Test,None,None,TICK-3354,48,0.4,Env=Prod,Automated,Pending,Not Applicable,CVE-2013-5795,None,,AWS-Prod,Tier 1,P2,1002,Finance,LUAS20847324153022,Amy Ortiz,Randall Jennings,Some likely radio person side former radio.,4/21/2025 22:35,False Positive
ALERT-100030,AWS,Failed MFA,High,Investigating,us-west-2,RDS,db09ccf5-b827-4547-8a13-39d17073ffb0,0d60e0e4-4ad8-403e-bb8a-79b8bb37fb60,pclark@hotmail.com,197.240.19.197,219.25.237.117,2/3/2025 7:24,WIZ Knex Cloud,None,POL-6688,Failed MFA Policy,ISO 27001,FALSE,TRUE,RSA-2048,3306,50.43,1,4,FALSE,Alert for Failed MFA detected in RDS on AWS,external,FALSE,jshelton@gmail.com,,IN,Bangalore,5b06b4ae-3c03-4b99-94a9-8d9721f1e9ad,Talos,24 hours,Developer,Mobile,Staging,Whitelisted,Test system,TICK-7446,47,0.93,Dept=Finance,Third-Party,Complete,Not Applicable,CVE-2017-3063,PCI,/login,Azure-Dev,Tier 1,P2,1189,Security,JKJD12955120228843,James Watkins,Mark Murphy DVM,Agent enjoy within seek up manager make.,4/24/2025 2:05,False Positive
ALERT-100031,GCP,Open Port,High,Resolved,centralus,Compute Engine,7775da2d-9350-40ed-8c73-3b31de37f910,c597d250-daa7-4e77-81de-45205c298acf,kristingordon@hotmail.com,137.59.142.179,18.45.21.14,2/25/2025 18:34,WIZ AutoFocus,Update Policy,POL-8616,Open Port Policy,ISO 27001,FALSE,FALSE,None,443,563.07,5,4,TRUE,Alert for Open Port detected in Compute Engine on GCP,"external,test",TRUE,jacqueline27@willis-george.info,1017,BR,Sao Paulo,2864ea6d-3326-480b-a02c-c3cdee13cdb1,IBM X-Force,4 hours,Admin,Server,Test,Known benign,Test system,TICK-5755,15,0.92,Dept=Finance,Third-Party,Complete,Unpatched,CVE-2016-6490,None,,AWS-Prod,Tier 1,P1,1116,Engineering,UMBZ94143043035329,Christine Miles,Scott Terry,Fast situation hold ten piece both marriage almost.,4/25/2025 4:25,Resolved
ALERT-100032,Azure,Malware Detected,Medium,Open,asia-east1,Active Directory,f6dd5095-17e2-4828-bfde-ebf403d62fd6,09f727bf-e421-4819-9b55-7d529291b4fa,anne43@yahoo.com,158.85.202.4,32.115.213.33,3/27/2025 8:30,WIZ AutoFocus,Auto-Remediate,POL-1166,Malware Detected Policy,GDPR,TRUE,TRUE,SSL,25,96.63,9,2,FALSE,Alert for Malware Detected detected in Active Directory on Azure,"internal,pci,prod",TRUE,,,DE,Berlin,22cd6d7d-59ac-4bbc-a6af-6c301612b67a,VirusTotal,24 hours,Analyst,IoT Device,Test,Whitelisted,Test system,TICK-8614,49,0.29,Owner=Security,Automated,Complete,Unpatched,CVE-2020-2278,PII,,AWS-Prod,Tier 3,P4,669,HR,BWWH71164125425259,Susan Marshall,Patricia Boyd,Fund plant simply significant response support.,4/23/2025 22:48,Resolved
ALERT-100033,Azure,Publicly Exposed Resource,Medium,Open,southamerica-east1,Active Directory,15df9768-2bd3-4996-bd1e-2c4170bd2698,c8847522-7b6d-43d1-b2ac-444aa87c11c1,james01@hotmail.com,182.104.71.174,221.15.68.158,2/3/2025 7:50,WIZ Blaze,Block IP,POL-7971,Publicly Exposed Resource Policy,SOC2,FALSE,FALSE,TLS,8080,164.43,5,2,TRUE,Alert for Publicly Exposed Resource detected in Active Directory on Azure,"pci,test,prod",TRUE,,,BR,Sao Paulo,286dc7f2-1339-4a44-b7d0-fa8fbb80a4df,AlienVault,4 hours,Developer,Mobile,Staging,Maintenance,Behavior expected,TICK-7140,41,0.4,Dept=Finance,Manual,In Progress,Unpatched,CVE-2017-9030,None,/getUser,GCP-Test,Tier 2,P2,145,Engineering,RJQH79425568160269,Phyllis Parks,Mark Williams,Provide measure ask.,4/19/2025 1:10,Monitoring
ALERT-100034,AWS,Suspicious Network Activity,High,Open,southamerica-east1,RDS,27e3116a-7ca5-4918-a5a1-e4a8a49f4c27,f1e989d1-89ae-4886-8866-373063ba6b97,larryjohnson@yahoo.com,164.215.186.195,186.8.250.16,3/14/2025 18:40,WIZ Knex Cloud,Notify Admin,POL-5853,Suspicious Network Activity Policy,GDPR,FALSE,TRUE,TLS,80,305.64,9,2,FALSE,Alert for Suspicious Network Activity detected in RDS on AWS,prod,FALSE,,,DE,Berlin,ee4f3286-5bb7-4474-a8cb-d3a5ac431f40,Internal,8 hours,Developer,Server,Staging,Maintenance,Test system,TICK-4191,7,0.19,Owner=Security,Third-Party,In Progress,Patched,CVE-2020-6920,PII,/updateRecord,Azure-Dev,Tier 1,P1,58,HR,CNQO37684776193207,Anthony Dougherty,Stephen Perez,Same surface save bank skill.,4/21/2025 5:46,Resolved
ALERT-100035,GCP,Data Exfiltration,High,Resolved,us-west-2,GKE,f8325a56-57f1-45b4-ad00-273d10a76888,1bd31e70-40a9-4ff7-abde-aa9cdb9a2644,phillipparker@hotmail.com,135.144.202.136,137.129.242.85,2/12/2025 4:55,WIZ Knex Cloud,Auto-Remediate,POL-8690,Data Exfiltration Policy,None,FALSE,FALSE,None,80,205.21,5,4,TRUE,Alert for Data Exfiltration detected in GKE on GCP,external,FALSE,ublanchard@haynes.com,156,JP,Tokyo,6ef8a6d7-aa41-4e80-9df9-869532a45a4f,Talos,8 hours,Developer,Workstation,Staging,Known benign,Behavior expected,TICK-6179,26,0.89,Env=Dev,Third-Party,Pending,Not Applicable,CVE-2016-5061,PCI,/downloadReport,AWS-Prod,Tier 3,P2,854,Security,ZPGP34911601467064,Anthony Brooks,Scott Stephenson,Have organization mean also movement pretty money.,4/24/2025 18:10,Monitoring
ALERT-100036,GCP,Shadow IT,High,Open,southamerica-east1,IAM,26cd3999-8db1-470a-b20b-dd6da8ff2db5,c03408a6-c1f7-4bae-911e-4fd3a4118c0b,christiangonzalez@gmail.com,44.188.178.102,165.25.63.168,2/23/2025 15:24,WIZ Knex Cloud,Notify Admin,POL-2940,Shadow IT Policy,ISO 27001,TRUE,FALSE,SSL,25,152.22,5,5,FALSE,Alert for Shadow IT detected in IAM on GCP,"prod,gdpr",TRUE,,,BR,Sao Paulo,d574ddb4-7ed3-47f7-b8d5-4ccf6cccae2d,AlienVault,4 hours,Intern,IoT Device,Test,Known benign,Behavior expected,TICK-6852,49,0.89,Owner=Security,Manual,Complete,Patched,CVE-2016-4584,PHI,/updateRecord,AWS-Prod,Tier 3,P2,126,IT,ZRAZ83493484543619,Ryan Brown,Sydney Hunter,Among final suffer plan economic third system.,4/21/2025 21:09,Resolved
ALERT-100037,AWS,Shadow IT,Medium,Investigating,eu-west-1,Lambda,6f1efd1c-8cfe-4a7f-92da-910eef27a935,7d987d92-d128-4490-91c1-92ad1a5cdae5,tcox@gmail.com,213.118.37.83,53.84.216.81,2/1/2025 4:32,WIZ Vertex FSOAR,Quarantine Resource,POL-3564,Shadow IT Policy,CIS,FALSE,FALSE,RSA-2048,25,389.92,5,1,TRUE,Alert for Shadow IT detected in Lambda on AWS,"gdpr,critical",FALSE,meredithortiz@beard.org,,US,New York,fcb0fb81-2177-48b0-b0c1-ef0b803a8d95,VirusTotal,8 hours,Admin,Server,Test,Whitelisted,None,TICK-3638,19,0.95,Dept=Finance,Manual,Pending,Not Applicable,CVE-2014-8213,PII,/login,GCP-Test,Tier 2,P3,1243,HR,JKUT18491314533546,Francisco Gomez,Casey Aguilar,Trip natural last so thing view.,4/21/2025 12:49,Monitoring
ALERT-100038,AWS,Phishing Attempt,Medium,Open,southamerica-east1,Lambda,f7d3fe32-c17c-46fa-862e-6833947e1d08,8a64c23d-90b3-4ef0-a2dd-c334c521eac0,aimeeward@stewart.com,167.45.164.129,146.243.147.187,3/30/2025 22:44,WIZ Blaze,Quarantine Resource,POL-9922,Phishing Attempt Policy,GDPR,TRUE,FALSE,None,443,232.05,1,2,FALSE,Alert for Phishing Attempt detected in Lambda on AWS,"gdpr,pci,prod",FALSE,,,DE,Berlin,5ebe7dcb-cae0-41a7-8951-629ab22df328,IBM X-Force,72 hours,Manager,Mobile,Production,None,Behavior expected,TICK-2239,16,0.91,Env=Prod,Automated,Pending,Not Applicable,CVE-2019-8166,PCI,/downloadReport,Azure-Dev,Tier 3,P1,475,HR,WRVN27876829989402,Christopher Keller,Joseph Taylor,Consumer especially claim go suggest three particularly.,4/25/2025 13:52,False Positive
ALERT-100039,GCP,Unencrypted Data,High,Resolved,australia-southeast1,Cloud SQL,85d33627-0402-4b34-add1-58c93a56f33b,3d87e0e3-ec39-4ccc-8400-7d5beb257abb,robert49@kirby-cochran.com,9.30.58.49,208.44.202.65,3/28/2025 18:07,WIZ Blaze,Update Policy,POL-2317,Unencrypted Data Policy,CIS,FALSE,FALSE,RSA-2048,8080,149.22,1,1,TRUE,Alert for Unencrypted Data detected in Cloud SQL on GCP,"prod,external,critical",FALSE,gregoryjames@yahoo.com,1185,BR,Sao Paulo,30335cb7-3cd9-42f8-bf49-f081905cb4ec,IBM X-Force,72 hours,Analyst,IoT Device,Test,Maintenance,Behavior expected,TICK-5923,19,0.97,Dept=Finance,Automated,Pending,Not Applicable,CVE-2017-9300,PCI,/downloadReport,GCP-Test,Tier 1,P4,488,Engineering,UNUI37343130150233,Cheryl Ashley,Pamela Collins,Improve pretty four someone professional.,4/24/2025 12:34,Mitigated
ALERT-100040,AWS,Abnormal Billing,High,Open,eastus2,RDS,953063ae-0258-4593-9b53-ab164cc58fd7,90f333e0-52f7-4122-af98-bdba27ea756d,andrew85@fleming.net,80.46.228.47,193.125.133.73,2/14/2025 11:17,WIZ Vertex FSOAR,Rotate Keys,POL-9056,Abnormal Billing Policy,NIST,FALSE,FALSE,SSL,3306,284.62,6,1,TRUE,Alert for Abnormal Billing detected in RDS on AWS,"external,critical",FALSE,,,BR,Sao Paulo,43076d9f-93d3-4d91-8a08-1b780b1be067,IBM X-Force,8 hours,Analyst,Workstation,Staging,Known benign,Misclassification,TICK-5478,33,0.37,Env=Prod,Manual,Complete,Patched,CVE-2015-5920,PCI,,AWS-Prod,Tier 3,P4,531,HR,DTJQ23277521748056,Whitney Alvarado,Sarah Carter,Pressure industry real pull.,4/24/2025 19:22,False Positive
ALERT-100041,Azure,Phishing Attempt,Critical,Resolved,australia-southeast1,Blob Storage,67cbff78-077b-4826-9ec9-80fea9bee02f,d4055fc1-229c-46cc-9384-1a87e7b95200,thall@chase.com,170.76.35.121,195.5.202.2,3/9/2025 12:55,WIZ Blaze,Quarantine Resource,POL-6153,Phishing Attempt Policy,HIPAA,FALSE,TRUE,SSL,21,142.84,1,5,FALSE,Alert for Phishing Attempt detected in Blob Storage on Azure,"prod,dev",FALSE,jbright@davis-king.com,1280,IN,Bangalore,ff75ee70-5eb9-42c7-97f6-d5420dfb55fb,AlienVault,72 hours,Manager,IoT Device,Staging,Known benign,Misclassification,TICK-6760,39,0.82,Dept=Finance,Manual,Complete,Patched,CVE-2011-9990,None,/getUser,Azure-Dev,Tier 2,P1,1331,Engineering,RHKV91499508442501,Carlos Velazquez,Patrick Scott,Quite policy design know page may.,4/19/2025 10:24,Mitigated
ALERT-100042,Azure,Shadow IT,Medium,Open,asia-east1,SQL DB,65665689-0ee7-446d-8403-7612a5904ac7,90a64c83-9ff1-4244-a338-fedcee3f2634,lhendrix@gmail.com,203.203.219.177,131.138.90.243,3/30/2025 5:12,WIZ Vertex FSOAR,Auto-Remediate,POL-8178,Shadow IT Policy,None,TRUE,TRUE,RSA-2048,3389,71.09,3,3,TRUE,Alert for Shadow IT detected in SQL DB on Azure,"external,prod,dev",TRUE,,,US,New York,b8ccf1bb-8604-448e-a0b3-83375eccf6a5,VirusTotal,72 hours,Analyst,IoT Device,Test,Whitelisted,None,TICK-9604,11,0.95,Env=Dev,Manual,Pending,Not Applicable,CVE-2025-5426,PHI,/getUser,AWS-Prod,Tier 2,P3,949,HR,BHTH05819940856876,Brenda Simpson,Timothy Curry,Scene answer away.,4/22/2025 16:34,False Positive
ALERT-100043,Azure,Unusual Login,High,Open,asia-east1,SQL DB,7314224a-8abb-44b4-9a36-f17b46681c4a,0b5457ff-5230-49e6-bbda-58a4c7f0d76c,scotthood@hotmail.com,115.183.70.166,130.22.154.250,4/10/2025 6:38,WIZ AutoFocus,Rotate Keys,POL-8905,Unusual Login Policy,None,TRUE,FALSE,RSA-2048,22,24.72,7,2,TRUE,Alert for Unusual Login detected in SQL DB on Azure,gdpr,FALSE,,,US,San Francisco,047be307-117a-418e-9142-459ee13344fb,IBM X-Force,72 hours,Manager,IoT Device,Staging,Maintenance,None,TICK-6592,23,0.9,Dept=Finance,Automated,In Progress,Unpatched,CVE-2019-5944,None,/login,AWS-Prod,Tier 2,P2,254,IT,DSSW96004147729040,Jacob Burgess,Sean Pitts,Third design trial real.,4/23/2025 4:39,Monitoring
ALERT-100044,Azure,Weak Encryption,High,Open,us-east-1,Active Directory,d24cd583-48bb-4800-b5e1-26c32f73a14a,6a190a9e-c0fb-4956-9620-f9753dad1bb3,davismichael@gmail.com,208.97.39.236,212.247.75.129,3/21/2025 1:29,WIZ AutoFocus,Update Policy,POL-3434,Weak Encryption Policy,None,FALSE,FALSE,TLS,21,269.63,9,4,FALSE,Alert for Weak Encryption detected in Active Directory on Azure,"pci,critical",TRUE,,,BR,Sao Paulo,1514a3cd-2e15-496e-9df3-11cb8572d991,VirusTotal,8 hours,Analyst,IoT Device,Production,None,Test system,TICK-3341,3,0.55,Env=Prod,Third-Party,Complete,Not Applicable,CVE-2010-1290,PCI,/downloadReport,AWS-Prod,Tier 2,P4,1376,Engineering,WWUA71627427108589,Jeffrey Ramirez,Jill Torres,Only language chair start lot my.,4/21/2025 2:50,False Positive
ALERT-100045,GCP,Disabled Logging,Medium,Resolved,us-east-1,IAM,01ae4611-f338-489d-8844-31df856e6144,8e48343d-2650-406a-a2b5-a8d4aa02b379,jonramos@hotmail.com,198.0.145.52,220.230.115.96,4/24/2025 20:05,WIZ Blaze,Rotate Keys,POL-7325,Disabled Logging Policy,PCI DSS,FALSE,TRUE,None,21,79.96,10,3,TRUE,Alert for Disabled Logging detected in IAM on GCP,"dev,gdpr",FALSE,angelaturner@yahoo.com,36,US,New York,6b27299b-b4f9-4b18-b663-6d10ac8c8606,AlienVault,24 hours,Admin,IoT Device,Production,Maintenance,Behavior expected,TICK-6758,25,0.84,Env=Dev,Automated,In Progress,Unpatched,CVE-2015-7672,PHI,/deleteFile,GCP-Test,Tier 1,P3,1414,Finance,DBRG95483303445862,Becky Silva,Elizabeth Adams,Year he one standard chair similar tree.,4/24/2025 10:50,Resolved
ALERT-100046,GCP,Data Exfiltration,Medium,Investigating,eu-west-1,Cloud Storage,f77aceda-11cc-4945-aca2-dedd451cb8ee,45e8bca9-c863-4d7f-8db2-35653fa3ddd7,mcole@hotmail.com,40.205.147.50,160.172.227.169,3/29/2025 10:51,WIZ Blaze,Auto-Remediate,POL-6546,Data Exfiltration Policy,ISO 27001,TRUE,FALSE,RSA-2048,5432,15.16,6,4,TRUE,Alert for Data Exfiltration detected in Cloud Storage on GCP,"dev,internal,critical",FALSE,tamaradyer@yahoo.com,,US,New York,fede6b26-5cfd-4966-b327-9e0fdeaeb880,AlienVault,4 hours,Analyst,Mobile,Production,Known benign,None,TICK-2752,21,0.58,Owner=Security,Third-Party,Pending,Patched,CVE-2014-4904,PHI,/deleteFile,GCP-Test,Tier 2,P2,698,HR,ZHZM92628040876261,Joseph Griffin,Jermaine Cole,Actually this street American system might.,4/25/2025 13:51,Monitoring
ALERT-100047,AWS,Unpatched Vulnerability,Low,False Positive,us-west-2,EKS,4fcc5fd8-e28e-472b-8b67-12bb0e107011,8fafbe04-0eb7-41af-91b5-23b3fe00e303,jamieglass@alvarez.com,181.147.167.29,206.224.230.78,3/16/2025 12:49,WIZ Vertex FSOAR,Auto-Remediate,POL-1474,Unpatched Vulnerability Policy,CIS,FALSE,TRUE,TLS,3306,364.28,6,4,TRUE,Alert for Unpatched Vulnerability detected in EKS on AWS,external,TRUE,sellersnicole@dean.info,,US,San Francisco,f94e3606-c59a-4842-8066-1b3e8b58a3c0,IBM X-Force,72 hours,Intern,Mobile,Test,Whitelisted,Test system,TICK-8937,15,0.64,Env=Test,Third-Party,Pending,Unpatched,CVE-2024-1962,None,/downloadReport,AWS-Prod,Tier 3,P3,79,Finance,ANBM17685130248722,Angela Bright,Melissa Rice,Realize prevent ground eight.,4/24/2025 0:36,Resolved
ALERT-100048,AWS,Malware Detected,Low,Resolved,southamerica-east1,Lambda,c958d33a-53df-49fa-91cd-f11d7c567618,59d30fb1-cae3-420b-979f-2c855708840c,ferrellandrea@vincent.net,158.20.202.124,86.49.151.140,3/30/2025 3:13,WIZ Blaze,Revoke Access,POL-4804,Malware Detected Policy,None,FALSE,FALSE,TLS,80,185.9,8,3,TRUE,Alert for Malware Detected detected in Lambda on AWS,internal,FALSE,lindamorris@yahoo.com,1208,JP,Tokyo,e962fc75-9f8d-490d-9725-01daa993f1d1,Internal,24 hours,Intern,Workstation,Staging,Known benign,Misclassification,TICK-1924,39,0.77,Env=Test,Third-Party,Pending,Not Applicable,CVE-2018-7946,PCI,/downloadReport,Azure-Dev,Tier 2,P4,1391,Finance,BYBZ09738747358313,Jennifer Acosta,Christopher Carpenter,Data talk walk area true if bit.,4/25/2025 11:54,Mitigated
ALERT-100049,Azure,Shadow IT,Critical,Investigating,eastus2,AKS,af1adfc3-722e-4baf-a077-e492fd9f128f,01d8bdd0-afd1-4a64-909b-543d4687247d,michaelbowen@gibson.com,87.26.23.225,186.239.96.48,4/15/2025 12:28,WIZ AutoFocus,Notify Admin,POL-7302,Shadow IT Policy,None,TRUE,TRUE,SSL,0,340.76,6,5,FALSE,Alert for Shadow IT detected in AKS on Azure,"gdpr,prod,critical",FALSE,ksimon@dougherty.biz,,US,New York,fe49b922-3f78-4401-9694-cf7ec8708fd6,Internal,8 hours,Admin,Server,Test,Whitelisted,Test system,TICK-2931,42,0.29,Env=Test,Third-Party,Complete,Not Applicable,CVE-2019-8821,PHI,,Azure-Dev,Tier 2,P3,1230,Engineering,WRVI98526143222549,Kelli Rodriguez,Cynthia Hansen,Specific bit sense next purpose very hold.,4/21/2025 17:58,False Positive
ALERT-100050,Azure,S3 Bucket Exposure,Medium,Investigating,us-east-1,SQL DB,af9f3829-2065-40a8-85ab-0376dd7b5d6a,edb51c0c-98eb-4cb1-86a5-8ce31ac34391,myoung@gmail.com,9.206.227.157,37.88.8.59,4/5/2025 23:02,WIZ Blaze,Auto-Remediate,POL-4770,S3 Bucket Exposure Policy,SOC2,TRUE,TRUE,RSA-2048,8080,181.02,3,1,TRUE,Alert for S3 Bucket Exposure detected in SQL DB on Azure,"internal,prod",FALSE,dhernandez@yahoo.com,,DE,Berlin,8d037974-5abd-489d-bbd7-9fd29b8a9b1a,AlienVault,72 hours,Developer,Workstation,Production,None,Misclassification,TICK-5979,9,0.83,Env=Test,Manual,In Progress,Not Applicable,CVE-2013-5618,None,/updateRecord,AWS-Prod,Tier 2,P1,692,Security,GOKM55849695323945,Brent Shields,Gabriel Walker,With modern front source.,4/20/2025 5:31,Mitigated
ALERT-100051,GCP,Data Exfiltration,Low,Open,centralus,Compute Engine,95fa2857-4d1d-4fdd-a3cc-b37114927b72,f41e66ca-3e6a-43fe-aa76-441acd2f6ecc,fcampos@gmail.com,39.25.131.254,49.68.249.9,2/28/2025 20:58,WIZ Vertex FSOAR,Revoke Access,POL-9837,Data Exfiltration Policy,SOC2,FALSE,TRUE,TLS,25,3.73,5,3,TRUE,Alert for Data Exfiltration detected in Compute Engine on GCP,"dev,internal",TRUE,,,IN,Bangalore,02415e3a-476d-4a40-b136-a5c2ef8fc01e,Talos,4 hours,Analyst,Mobile,Staging,None,Test system,TICK-1755,44,0.82,Env=Dev,Manual,Complete,Patched,CVE-2019-8395,PCI,/login,AWS-Prod,Tier 1,P2,969,HR,NFLU55347618167474,Kristina Wall,Kenneth Watson,Sense magazine life machine.,4/24/2025 21:28,Monitoring
ALERT-100052,GCP,Unpatched Vulnerability,High,Open,australia-southeast1,IAM,04be2195-1fd3-4887-925f-6813200d8e1e,c0ab1f0f-a790-4214-a4ed-3f97f7948562,jamie73@edwards-cummings.com,202.126.252.82,203.178.52.69,3/19/2025 21:16,WIZ Knex Cloud,Rotate Keys,POL-1228,Unpatched Vulnerability Policy,HIPAA,TRUE,FALSE,TLS,8080,69.23,10,4,FALSE,Alert for Unpatched Vulnerability detected in IAM on GCP,pci,FALSE,,,US,San Francisco,bbbcf434-6c12-4c11-b9c0-cde08e1a62ac,AlienVault,8 hours,Analyst,Mobile,Test,Known benign,Behavior expected,TICK-7168,28,0.25,Dept=Finance,Manual,In Progress,Patched,CVE-2018-6140,PCI,/updateRecord,GCP-Test,Tier 3,P3,461,Engineering,DDSA95533086495793,Jennifer Duran,Lauren Harris,Than local without seem Mr social.,4/23/2025 2:39,Monitoring
ALERT-100053,AWS,Unusual Data Access,High,Investigating,southamerica-east1,Lambda,f8854b89-c24b-49c7-b7e9-6833e4a4e79b,054ac336-ad52-4d6c-901b-f3a49d99154f,collinsandrew@peterson.com,155.74.12.79,210.225.56.20,3/24/2025 1:07,WIZ Knex Cloud,Update Policy,POL-5951,Unusual Data Access Policy,ISO 27001,TRUE,TRUE,AES-256,80,252.92,5,4,TRUE,Alert for Unusual Data Access detected in Lambda on AWS,pci,TRUE,tamarataylor@watson.com,,JP,Tokyo,fed4bd3c-543b-4645-8732-b9d4bbccbd28,AlienVault,24 hours,Admin,Workstation,Test,None,Misclassification,TICK-5118,22,0.71,Env=Test,Third-Party,Pending,Not Applicable,CVE-2016-5873,PII,/deleteFile,GCP-Test,Tier 1,P4,667,HR,BJZG90773816668294,Heather Boyd,Sarah Henderson,Level team amount age military.,4/24/2025 18:37,Resolved
ALERT-100054,Azure,Credential Leakage,Medium,Resolved,australia-southeast1,Functions,16bc3fca-e22d-441d-bdb1-39dd7c64cead,ddd28256-4442-470b-92a9-61571533ab94,alanedwards@gmail.com,133.24.17.16,168.60.143.248,2/8/2025 0:30,WIZ Vertex FSOAR,Rotate Keys,POL-2622,Credential Leakage Policy,None,FALSE,FALSE,AES-256,3306,357.75,4,4,FALSE,Alert for Credential Leakage detected in Functions on Azure,critical,TRUE,andersonraven@gmail.com,1409,DE,Berlin,3c92b781-fa86-4204-a047-0829b878200a,VirusTotal,24 hours,Intern,Workstation,Test,Maintenance,Test system,TICK-8066,36,0.92,Env=Test,Third-Party,Complete,Unpatched,CVE-2022-1015,None,/getUser,Azure-Dev,Tier 2,P3,1384,Engineering,BOPI77904237786812,Travis Schmitt,Tim Donovan,Rate because rather party food seek.,4/23/2025 9:40,Resolved
ALERT-100055,Azure,Excessive Permissions,Critical,Investigating,us-east-1,Functions,59d47339-2016-41ce-8256-a56a76df1810,9850fde3-2acc-4d6b-acdd-1cd15a2996ff,joseph92@martinez.com,214.84.164.63,182.186.92.54,4/14/2025 2:53,WIZ AutoFocus,Notify Admin,POL-3001,Excessive Permissions Policy,None,TRUE,TRUE,RSA-2048,80,332.82,1,3,TRUE,Alert for Excessive Permissions detected in Functions on Azure,pci,TRUE,msmith@davidson-stanley.com,,US,San Francisco,4f1b986f-4647-4b6f-94d1-0b57b335b20b,VirusTotal,8 hours,Developer,Server,Staging,None,None,TICK-8684,2,0.88,Dept=Finance,Automated,Complete,Patched,CVE-2024-7203,PII,/getUser,AWS-Prod,Tier 1,P4,380,HR,VLJI79998551441302,Patrick Pham,Maria Baker,Body accept forward reach away.,4/25/2025 1:32,Resolved
ALERT-100056,GCP,Suspicious Network Activity,Medium,Resolved,ap-southeast-1,IAM,26dfd2d6-fa13-4172-9630-95286195a652,503b9b7d-6ff5-4cec-96f4-0daca177b6b1,andrew00@hotmail.com,142.2.28.42,162.77.93.17,4/19/2025 21:54,WIZ Vertex FSOAR,None,POL-5542,Suspicious Network Activity Policy,PCI DSS,TRUE,FALSE,None,443,109.8,1,2,TRUE,Alert for Suspicious Network Activity detected in IAM on GCP,"pci,gdpr",FALSE,jamesmarshall@hill-everett.biz,37,DE,Berlin,04ad6052-6336-4908-8075-3423dba4cbcd,Internal,4 hours,Admin,Workstation,Test,Known benign,Misclassification,TICK-7769,6,0.51,Env=Prod,Third-Party,Pending,Not Applicable,CVE-2015-5364,PHI,/updateRecord,AWS-Prod,Tier 2,P1,967,Security,SUDE38005877141766,Anna Hoffman,Cody Thompson,Evidence cup open amount single pretty office.,4/22/2025 14:51,Mitigated
ALERT-100057,AWS,Privilege Escalation,Low,Resolved,australia-southeast1,EC2,18fa3297-75e8-4a69-801b-5dd71a329c6d,a760564a-413a-4412-9076-e47a138ffda6,colleen28@yahoo.com,165.180.204.171,188.56.197.157,2/3/2025 23:44,WIZ Knex Cloud,Update Policy,POL-8344,Privilege Escalation Policy,SOC2,TRUE,FALSE,RSA-2048,3389,22.7,10,1,FALSE,Alert for Privilege Escalation detected in EC2 on AWS,"prod,internal",FALSE,joshua14@marquez.com,827,US,New York,cc0fe15a-2442-4920-b35a-0244e00e2d10,AlienVault,24 hours,Analyst,Server,Production,Known benign,Behavior expected,TICK-5922,5,0.21,Env=Test,Third-Party,Complete,Not Applicable,CVE-2012-1077,PII,/getUser,AWS-Prod,Tier 1,P2,1434,Security,PIIP16190303514146,Evelyn Peterson,Maria Russell,Woman eight left product hot new it ask.,4/19/2025 6:25,Monitoring
ALERT-100058,Azure,Phishing Attempt,Low,Resolved,eastus2,Blob Storage,7370de98-1aed-433b-bcef-64abf51af8e4,79e622a7-b837-46c4-8171-02bc9a352416,ihernandez@hotmail.com,47.215.157.148,220.222.231.79,3/18/2025 18:32,WIZ Knex Cloud,Block IP,POL-3430,Phishing Attempt Policy,NIST,TRUE,FALSE,RSA-2048,0,182.82,9,3,FALSE,Alert for Phishing Attempt detected in Blob Storage on Azure,"gdpr,pci,internal",FALSE,sarah57@gmail.com,208,JP,Tokyo,835c5cb4-b9f8-40bd-a682-c92796113eed,VirusTotal,8 hours,Admin,Server,Test,Known benign,None,TICK-4460,19,0.31,Env=Prod,Third-Party,In Progress,Unpatched,CVE-2010-2228,PCI,/getUser,AWS-Prod,Tier 2,P3,419,HR,AMFK49039290447803,Hannah Washington,Brenda Cruz,Dog another back care send small artist analysis.,4/21/2025 22:48,Mitigated
